title,href,date,city,theatre,price,type,subclass,status,min_price,max_price
月百姿浮世绘的最终章特展,https://detail.damai.cn/item.htm?id=921947089243,2025.07.12-08.31,北京,798桥艺术空间,29-59,展览休闲,展会,售票中,29.0,59.0
绍兴首展中国国家地理探索极致发现科学艺术影像展,https://detail.damai.cn/item.htm?id=914027708339,2025.05.01-10.12,绍兴,绍兴天地A厂L1展厅,18-58,展览休闲,展会,售票中,18.0,58.0
民族舞剧二十四时舞,https://detail.damai.cn/item.htm?id=902531719336,2025.06.14-06.15,上海,上海保利大剧院-大剧场,80-680,舞蹈芭蕾,舞蹈,售票中,80.0,680.0
国风悬疑舞台剧清明上河图密码,https://detail.damai.cn/item.htm?id=934421653209,2025.11.01-11.02,珠海,珠海金湾艺术中心·大剧院(A馆),100-580,话剧歌剧,话剧,售票中,100.0,580.0
穿越时间回到未来一块凝固的时间沉浸式魔术戏剧邀你改写人生剧本,https://detail.damai.cn/item.htm?id=922474012231,2025.06.14 周六 20:00,海口,海南省歌舞剧院,60-380,话剧歌剧,话剧,售票中,60.0,380.0
脱友2安全出口漫才专场安全出口旅行箱喜剧精选专场新光天地,https://detail.damai.cn/item.htm?id=935434614316,2025.06.21 周六 20:00,重庆,旅行箱喜剧|脱口秀剧场,99-150,曲苑杂坛,其他,售票中,99.0,150.0
Shing02OMALUVSICHEXALOGY巡演厦门专场,https://detail.damai.cn/item.htm?id=917120207435,2025.06.22 周日 20:00,厦门,福馆Full House厦门,348-548,演唱会,livehouse,售票中,348.0,548.0
刘昊然周显欣阿木古郎领衔主演中国煤矿文工团话剧温暖的味道,https://detail.damai.cn/item.htm?id=900663651724,2025.07.11-07.12,厦门,厦门闽南大戏院,80-980,话剧歌剧,话剧,售票中,80.0,980.0
6月21日废话文学大师陈印泉脱口秀专场我说两句不二喜剧西直门,https://detail.damai.cn/item.htm?id=922116286219,2025.06.21 周六 19:30,北京,不二喜剧,120-350,曲苑杂坛,其他,售票中,120.0,350.0
恒隆广场免费停车付航二狗平替丨全场随机互动i人友好逗笑大赛丨主持人互动大赛全是喜剧,https://detail.damai.cn/item.htm?id=917254659737,2025.06.29 周日 19:30,昆明,IT'S ALL SPACE·全是喜剧,59,曲苑杂坛,其他,售票中,59.0,59.0
俄罗斯芭蕾国家剧院芭蕾舞剧胡桃夹子,https://detail.damai.cn/item.htm?id=917925730788,2025.08.14 周四 19:30,天津,天津大剧院歌剧厅,180-880,舞蹈芭蕾,舞蹈,售票中,180.0,880.0
GreysonChanceTheGoldTour2025深圳站,https://detail.damai.cn/item.htm?id=909859961726,2025.10.10 周五 20:00,深圳,SoFun Live 深圳,480-980,演唱会,livehouse,售票中,480.0,980.0
环境式驻演音乐剧翻国王棋,https://detail.damai.cn/item.htm?id=893937576522,2025.06.12-06.29,广州,广州塔剧场-新空间 I,199-399,话剧歌剧,音乐剧,售票中,199.0,399.0
Nujabes十五周年追忆祭NujabesMetaphoricalEnsemble巡演北京站,https://detail.damai.cn/item.htm?id=923186205280,2025.06.29 周日 20:00,北京,福浪LIVEHOUSE-福,420-1280,演唱会,livehouse,售票中,420.0,1280.0
2025年中国足球协会女子超级联赛,https://detail.damai.cn/item.htm?id=892599009166,2025.07.20-09.11,新乡,新乡市体育中心,15-58,体育,球类运动,售票中,15.0,58.0
无名喜剧脱口秀个人专场发现丑的眼睛鑫博单口喜剧专场南京站,https://detail.damai.cn/item.htm?id=926830184990,2025.06.27 周五 19:30,南京,无名喜剧空间(艾尚天地店),100-215,曲苑杂坛,其他,售票中,100.0,215.0
越剧孟丽君薪传有声百越文创第四届越剧优秀剧目邀请展,https://detail.damai.cn/item.htm?id=906230649213,2025.06.21 周六 19:30,杭州,蝴蝶剧场(小百花越剧场),180-8888,曲苑杂坛,戏曲,售票中,180.0,8888.0
国粹鉴赏京剧遇皇后打龙袍,https://detail.damai.cn/item.htm?id=934435620112,2025.06.14 周六 19:30,太原,山西省京剧院(梅兰芳剧场),50-120,曲苑杂坛,戏曲,售票中,50.0,120.0
新街口脱口秀天天综艺卡司吐槽爆笑大会大笑喜剧开心互动即兴喜剧之夜精品秀,https://detail.damai.cn/item.htm?id=880691071082,2025.06.12-06.30,南京,大笑喜剧新街口店,29-118,曲苑杂坛,其他,售票中,29.0,118.0
九宝乐队2025究极之境新专辑巡演武汉站,https://detail.damai.cn/item.htm?id=930658373064,2025.10.21 周二 20:00,武汉,不晚IN TIME LIVE,220-480,演唱会,livehouse,售票中,220.0,480.0
音乐厅音乐会爱之咏叹青年歌唱家巡演音乐会,https://detail.damai.cn/item.htm?id=929090871857,2025.06.28 周六 19:30,太原,山西大剧院音乐厅,80-280,音乐会,其他,售票中,80.0,280.0
俄罗斯音乐剧第一次约会武汉站,https://detail.damai.cn/item.htm?id=925240310161,2025.08.27-08.31,武汉,武汉琴台大剧院,80-580,话剧歌剧,音乐剧,售票中,80.0,580.0
永恒典藏金曲夜上海四季歌夜来香上海经典老歌演唱会,https://detail.damai.cn/item.htm?id=926351455685,2025.07.13 周日 15:00,上海,久事·上海商城剧院,80-380,演唱会,其他,售票中,80.0,380.0
温洲站岁月如歌相见上海繁花合唱团华语经典专场音乐会,https://detail.damai.cn/item.htm?id=917693751376,2025.08.02 周六 19:30,温州,温州东南剧院,78-580,音乐会,其他,售票中,78.0,580.0
KpopNightBIGBANG专场VIPParty,https://detail.damai.cn/item.htm?id=930603366329,2025.07.04 周五 20:00,太原,Booze豪饮俱乐部,88-198,演唱会,livehouse,售票中,88.0,198.0
杨霞云楼胜领衔主演婺剧穆桂英,https://detail.damai.cn/item.htm?id=919548964993,2025.09.12 周五 19:15,上海,宛平剧院,80-580,曲苑杂坛,戏曲,售票中,80.0,580.0
全男版肢体剧场两个人,https://detail.damai.cn/item.htm?id=917572607945,2025.06.13-06.29,北京,北京喜剧院FLOCK TO·FUN空间,80-150,话剧歌剧,话剧,售票中,80.0,150.0
九日互动秀原气喜剧爆笑脱口秀川渝媒婆即兴互动春熙路,https://detail.damai.cn/item.htm?id=922243485207,2025.06.16 周一,成都,原气喜剧脱口秀剧场(春熙路茂业百货店),58-170,曲苑杂坛,其他,售票中,58.0,170.0
舞剧风起大陈,https://detail.damai.cn/item.htm?id=922049955485,2025.06.27-06.28,上海,上海国际舞蹈中心-大剧场,100-580,舞蹈芭蕾,舞蹈,售票中,100.0,580.0
越剧珍珠塔,https://detail.damai.cn/item.htm?id=920340082327,2025.06.20 周五 19:30,杭州,浙江胜利剧院,80-280,曲苑杂坛,戏曲,售票中,80.0,280.0
香山情舞台梦话剧我们,https://detail.damai.cn/item.htm?id=929525038259,2025.06.14 周六 20:00,中山,中山市文化艺术中心小剧场,50,话剧歌剧,话剧,售票中,50.0,50.0
话剧假道,https://detail.damai.cn/item.htm?id=927393916778,2025.09.26-09.27,沈阳,辽宁大剧院,30-840,话剧歌剧,话剧,售票中,30.0,840.0
开心麻花爆笑舞台剧飞谎腾达,https://detail.damai.cn/item.htm?id=935428304015,2025.07.25-08.03,深圳,深圳开心麻花红山剧场,80-480,话剧歌剧,话剧,售票中,80.0,480.0
八喜打开艺术之门2025暑期艺术节环游世界Funikijam英文环球儿童音乐会,https://detail.damai.cn/item.htm?id=927890294052,2025.07.18 周五 19:30,武汉,武汉琴台音乐厅,40-100,音乐会,其他,售票中,40.0,100.0
西班牙伊比利亚舞团弗拉门戈舞剧卡门,https://detail.damai.cn/item.htm?id=935033202750,2025.09.16 周二 19:30,盐城,盐城市文化艺术中心大剧院,180-580,话剧歌剧,音乐剧,售票中,180.0,580.0
628套票6折福气脱口秀笑场派对,https://detail.damai.cn/item.htm?id=931141120023,2025.06.28 周六 19:30,杭州,C立方剧场,50-205.4,曲苑杂坛,其他,售票中,50.0,205.4
长沙奥斯卡罗曼耶卓O叔钢琴独奏音乐会,https://detail.damai.cn/item.htm?id=908875668722,2025.11.01 周六 19:30,长沙,长沙音乐厅湘江大厅,99-580,音乐会,其他,售票中,99.0,580.0
2025八月合唱节金色童年杨力与北京爱乐合唱团音乐会,https://detail.damai.cn/item.htm?id=935641625256,2025.08.06 周三 19:30,北京,国家大剧院-音乐厅,80-480,音乐会,其他,售票中,80.0,480.0
郑云龙领衔主演舞台剧魔幻时刻,https://detail.damai.cn/item.htm?id=894862801401,2025.07.04-07.05,天津,天津大剧院歌剧厅,80-980,话剧歌剧,话剧,售票中,80.0,980.0
余姚开心麻花爆笑奇谈大戏开心聊斋三生PLUS余姚站,https://detail.damai.cn/item.htm?id=898386656489,2025.06.13-06.14,宁波,余姚大剧院,80-580,话剧歌剧,话剧,售票中,80.0,580.0
womensworldpopmusicparty女孩世界流行音乐派对,https://detail.damai.cn/item.htm?id=925321381061,2025.06.28 周六 20:00,上饶,MAO Livehouse上饶,36-118,演唱会,livehouse,售票中,36.0,118.0
唐山站早鸟5折大鱼唯美经典作品音乐会,https://detail.damai.cn/item.htm?id=936151108810,2025.07.13 周日 19:00,唐山,星轶影城(唐山吾悦广场店),58-340,音乐会,其他,售票中,58.0,340.0
开心麻花首部惊悚爆笑戏剧开心聊斋三生沉浸版,https://detail.damai.cn/item.htm?id=876907691977,2025.06.12-07.31,北京,A33剧场,180-480,话剧歌剧,话剧,售票中,180.0,480.0
葡萄不愤怒乐队LuckyStar2025巡演长春站,https://detail.damai.cn/item.htm?id=934429406398,2025.09.06 周六 20:00,长春,长春 音浪LIVEHOUSE,99-119,演唱会,livehouse,售票中,99.0,119.0
长安大戏院6月15日与朋友共系列演出之京剧伍子胥,https://detail.damai.cn/item.htm?id=910979035946,2025.06.15 周日 19:30,北京,长安大戏院,80-800,曲苑杂坛,戏曲,售票中,80.0,800.0
广旅之夜一键游广西戴你歌唱戴玉强携未来剧星音乐会,https://detail.damai.cn/item.htm?id=934384694901,2025.06.27 周五 20:00,南宁,广西文化艺术中心音乐厅,100-580,音乐会,其他,售票中,100.0,580.0
FrankieChris领衔栋笃笑拼盘粤语脱口秀SpicyComedy,https://detail.damai.cn/item.htm?id=919301825945,2025.07.13-08.10,深圳,中国华润大厦艺术中心发布厅,150-288,曲苑杂坛,其他,售票中,150.0,288.0
谢春花消磨时间2025同名专辑全国巡演沈阳站,https://detail.damai.cn/item.htm?id=902070150701,2025.06.21 周六 19:30,沈阳,沈阳·原料库VAST FACTORY(红梅店),180-380,演唱会,livehouse,售票中,180.0,380.0
川音青年乐团惠民专场音乐会青年合唱团专场音乐会,https://detail.damai.cn/item.htm?id=926328951340,2025.06.19 周四 19:30,成都,成都城市音乐厅·音乐厅,50,音乐会,其他,售票中,50.0,50.0
美好药店星际废梁巡演2025骨头发芽北京站,https://detail.damai.cn/item.htm?id=920048574206,2025.06.13 周五 20:00,北京,福浪LIVEHOUSE-福,120-180,演唱会,livehouse,售票中,120.0,180.0
盐田千春静寂之空展览园林通票,https://detail.damai.cn/item.htm?id=902533717921,2025.03.26-08.31,北京,北京红砖当代美术馆,100-185,展览休闲,展会,售票中,100.0,185.0
亚洲大型全男班现代舞秀无名之辈莆田站,https://detail.damai.cn/item.htm?id=906249445360,2025.06.18 周三 19:30,莆田,莆仙大剧院歌剧厅,80-680,舞蹈芭蕾,舞蹈,售票中,80.0,680.0
光辉岁月致敬黄家驹32周年演唱会揭阳揭东站,https://detail.damai.cn/item.htm?id=921407418946,2025.06.29 周日 19:00,揭阳,星城影院CGS(揭阳天虹店)巨幕厅,78-178,演唱会,其他,售票中,78.0,178.0
鱼翅Fin惶然与想象2025巡演北京站,https://detail.damai.cn/item.htm?id=921270801698,2025.06.13 周五 20:00,北京,MAO Livehouse北京(五棵松店),150-180,演唱会,livehouse,售票中,150.0,180.0
亚洲巅峰爵士音乐会上海站,https://detail.damai.cn/item.htm?id=928432521439,2025.08.10 周日 20:00,上海,蜚声上海PHASE LIVE HOUSE SHANGHAI,280-580,演唱会,livehouse,售票中,280.0,580.0
南无乐队春来了声无界2025巡回演唱会天津站,https://detail.damai.cn/item.htm?id=935968844571,2025.07.12 周六 20:00,天津,大麦66LiveHouse天津,128-358,演唱会,livehouse,售票中,128.0,358.0
长安大戏院8月16日秋君涵泳王泳智个人专场京剧秦香莲,https://detail.damai.cn/item.htm?id=931680829941,2025.08.16 周六 19:30,北京,长安大戏院,50-800,曲苑杂坛,戏曲,售票中,50.0,800.0
高分爆笑好剧开心麻花首部原创爆笑新喜剧专场整个喜剧,https://detail.damai.cn/item.htm?id=895139690812,2025.06.21-06.29,东莞,东莞开心麻花剧场,119-259,话剧歌剧,话剧,售票中,119.0,259.0
下一站亚特兰蒂斯FUTUREVISION沉浸式探索中心武汉万象城店,https://detail.damai.cn/item.htm?id=934901174705,2025.06.07-10.31,武汉,下一站亚特兰蒂斯·FUTURE VISION 沉浸式探索中心(武汉万象城店),78-188,展览休闲,展会,售票中,78.0,188.0
永彬RyanB歌火人不火2025巡演石家庄站,https://detail.damai.cn/item.htm?id=898104379754,2025.07.05 周六 20:00,石家庄,红糖LIVEHOUSE,159-388,演唱会,livehouse,售票中,159.0,388.0
WetMen俄罗斯型男水舞剧雨中,https://detail.damai.cn/item.htm?id=911767952384,2025.07.16 周三 20:00,南宁,广西文化艺术中心(保利)大剧院,100-980,话剧歌剧,音乐剧,售票中,100.0,980.0
2025郎朗音乐嘉年华长春站,https://detail.damai.cn/item.htm?id=893954768618,2025.07.11 周五 19:00,长春,长春奥林匹克公园体育馆,480-2700,音乐会,其他,售票中,480.0,2700.0
夏至菊次郎的夏天城市天台治愈烛光音乐会,https://detail.damai.cn/item.htm?id=923313192691,2025.06.28 周六 19:00,大连,三十七相天台庭院,58-256,音乐会,其他,售票中,58.0,256.0
国家京剧院现代京剧红灯记,https://detail.damai.cn/item.htm?id=915823691694,2025.08.03 周日 19:30,北京,国家大剧院-戏剧场,100-500,曲苑杂坛,戏曲,售票中,100.0,500.0
音乐剧扬名立万,https://detail.damai.cn/item.htm?id=907405437880,2025.07.11-07.13,珠海,珠海金湾艺术中心·大剧院(A馆),180-680,话剧歌剧,音乐剧,售票中,180.0,680.0
俄罗斯国家古典芭蕾舞团芭蕾舞剧天鹅湖巡演贵阳站,https://detail.damai.cn/item.htm?id=904706934777,2025.06.14 周六 19:30,贵阳,贵州饭店国际会议中心(北京路),60-680,舞蹈芭蕾,舞蹈,售票中,60.0,680.0
棱镜中的民谣上海音乐学院管弦系弦乐团专场音乐会,https://detail.damai.cn/item.htm?id=931573970167,2025.06.12 周四 19:30,上海,贺绿汀音乐厅,30-180,音乐会,其他,售票中,30.0,180.0
陈萨钢琴独奏音乐会,https://detail.damai.cn/item.htm?id=922493984745,2025.06.28 周六 20:00,海口,海口湾演艺中心,98-680,音乐会,其他,售票中,98.0,680.0
镇江6月14日闹市喜剧脱口秀即兴喜剧巡演镇江站,https://detail.damai.cn/item.htm?id=931300103539,2025.06.14 周六 19:30,镇江,镇江星轶IMAX影城(丁卯吾悦广场旗舰店),68-118,曲苑杂坛,其他,售票中,68.0,118.0
上海笑天地海派悲喜剧薛天噱地3之父与女,https://detail.damai.cn/item.htm?id=918428240430,2025.06.14-06.15,上海,长江剧场-红匣子,120-380,话剧歌剧,话剧,售票中,120.0,380.0
爱乐汇西班牙国宝级舞团马德里弗拉门戈舞团卡门,https://detail.damai.cn/item.htm?id=916051204782,2025.09.30-10.03,上海,东方艺术中心-歌剧厅,180-880,舞蹈芭蕾,舞蹈,售票中,180.0,880.0
360我们为何绘画,https://detail.damai.cn/item.htm?id=923343108321,2025.05.16-10.12,杭州,天目里美术馆,45-120,展览休闲,展会,售票中,45.0,120.0
Zkaaai2025巡演天津站,https://detail.damai.cn/item.htm?id=902786614985,2025.06.28 周六 20:00,天津,二十年音乐现场,128-328,演唱会,livehouse,售票中,128.0,328.0
2025玉兰绽香演出季上海话剧艺术中心金士杰田水主演话剧父亲,https://detail.damai.cn/item.htm?id=907890046789,2025.06.27-06.28,苏州,苏州湾大剧院-歌剧厅,80-580,话剧歌剧,话剧,售票中,80.0,580.0
恒隆广场5楼免费停车精品脱口秀上海杭州厦门外地演员综艺同款爆笑演出全是喜剧,https://detail.damai.cn/item.htm?id=910214577585,2025.06.12-06.30,昆明,IT'S ALL SPACE·全是喜剧,18.88-220,曲苑杂坛,其他,售票中,18.88,220.0
肆笑喜剧高复购丨必打卡丨盲盒秀丨开放麦西湖湖滨工联CC,https://detail.damai.cn/item.htm?id=901873050721,2025.06.12-06.30,杭州,肆笑脱口秀(西湖湖滨工联CC),29-88,曲苑杂坛,其他,售票中,29.0,88.0
请回答1988鬼怪浪漫韩剧音乐烛光音乐会,https://detail.damai.cn/item.htm?id=928517688975,2025.06.22-07.20,郑州,郑州彩虹盒子剧院,20-380,音乐会,其他,售票中,20.0,380.0
民谣摇滚流行经典之夜超燃现场大合唱livehouse专场演出,https://detail.damai.cn/item.htm?id=920999329772,2025.06.22 周日 19:30,宁波,宁波灯塔音乐现场(U-park店),98-228,演唱会,livehouse,售票中,98.0,228.0
铁血丹心超燃之声传承音乐会,https://detail.damai.cn/item.htm?id=921457385338,2025.06.27-06.28,大连,大冷文化宫大剧院,60-380,音乐会,其他,售票中,60.0,380.0
湖州脱口秀蟹老板专场后果自负魔脱喜剧全国连锁厂牌严选精品专场秀爆笑全国巡演,https://detail.damai.cn/item.htm?id=927876914152,2025.06.14-06.28,湖州,湖州大都汇影城演出厅,39-199,曲苑杂坛,其他,售票中,39.0,199.0
尹毓恪催眠师SoultOSoul2025巡演杭州站,https://detail.damai.cn/item.htm?id=923168125088,2025.08.09 周六 20:00,杭州,蛙厂RMMF·杭州·新天地,168-298,演唱会,livehouse,售票中,168.0,298.0
互动交友魔术脱口秀你好有缘人,https://detail.damai.cn/item.htm?id=925825910830,2025.07.25-07.27,厦门,帽子新空间剧场(帽子戏法·古地石店),98-436,曲苑杂坛,其他,售票中,98.0,436.0
MADILYNBAILEY2025巡演北京站,https://detail.damai.cn/item.htm?id=907660971511,2025.08.23 周六 19:30,北京,福浪LIVEHOUSE-福,320-699,演唱会,livehouse,售票中,320.0,699.0
铁血丹心经典视听音乐会哈尔滨站,https://detail.damai.cn/item.htm?id=931719085093,2025.07.26 周六 19:30,哈尔滨,哈尔滨国际会展体育中心环球剧场,59-480,音乐会,其他,售票中,59.0,480.0
行进式悬疑话剧宋美龄耳环丢了,https://detail.damai.cn/item.htm?id=899861534398,2025.06.13-06.21,石家庄,河北省艺术中心造艺空间小剧场,166-188,话剧歌剧,话剧,售票中,166.0,188.0
桃乐茜的来信Illcallyou电话团巡演长沙站,https://detail.damai.cn/item.htm?id=934906617753,2025.06.28 周六 20:00,长沙,JJLiVE,19.9-189,演唱会,livehouse,售票中,19.9,189.0
大风天喜剧于嗖嗖单口喜剧专场镜面成像全女性专场中街吾悦剧场,https://detail.damai.cn/item.htm?id=924297961965,2025.06.13 周五 19:30,沈阳,大风天喜剧 脱口秀*新喜剧 中街吾悦剧场,99-180,曲苑杂坛,其他,售票中,99.0,180.0
青岛交响乐团20052025谭盾音乐周采音药神秘湘西,https://detail.damai.cn/item.htm?id=935000832871,2025.06.18 周三 19:30,青岛,青岛人民会堂,100-798,音乐会,其他,售票中,100.0,798.0
国家京剧院现代京剧智取威虎山,https://detail.damai.cn/item.htm?id=916681261052,2025.08.01-08.02,北京,国家大剧院-戏剧场,100-500,曲苑杂坛,戏曲,售票中,100.0,500.0
GreysonChanceTheGoldTour2025成都站,https://detail.damai.cn/item.htm?id=912174984050,2025.10.19 周日 20:00,成都,福馆 Full House成都,480-980,演唱会,livehouse,售票中,480.0,980.0
开心麻花经典爆笑舞台剧乌龙山伯爵哈尔滨站,https://detail.damai.cn/item.htm?id=935610296417,2025.07.19-07.20,哈尔滨,哈尔滨国际会展体育中心环球剧场,100-1020,话剧歌剧,话剧,售票中,100.0,1020.0
俄罗斯芭蕾国家剧院芭蕾舞天鹅湖2025中国巡演22周年至臻呈现深圳站,https://detail.damai.cn/item.htm?id=921488098950,2025.08.02 周六 20:00,深圳,深圳保利剧院,180-880,舞蹈芭蕾,舞蹈,售票中,180.0,880.0
笑傲江湖纪念金庸诞辰百年武侠金曲国潮音乐会太原站,https://detail.damai.cn/item.htm?id=922291366734,2025.08.16 周六 19:30,太原,太原青年宫演艺中心,100-380,音乐会,其他,售票中,100.0,380.0
曹禺经典话剧雷雨,https://detail.damai.cn/item.htm?id=923737866592,2025.09.07 周日 19:30,泉州,泉州大剧院-歌剧厅,80-580,话剧歌剧,话剧,售票中,80.0,580.0
第十届中国原创话剧邀请展话剧围雾迷城,https://detail.damai.cn/item.htm?id=915681822117,2025.06.24-06.27,北京,国话先锋智慧剧场,50-280,话剧歌剧,话剧,售票中,50.0,280.0
早鸟5折新西兰新锐民谣唱作人TimWalker国内首巡演唱会南山声叙,https://detail.damai.cn/item.htm?id=931212583422,2025.07.13 周日 19:30,北京,五棵松·爱乐汇艺术空间·都市剧场,60-280,演唱会,livehouse,售票中,60.0,280.0
长安大戏院8月15日谭氏三姐妹专场演出京剧红鬃烈马平贵别窑武家坡算军粮大登殿,https://detail.damai.cn/item.htm?id=919978514075,2025.08.15 周五 19:30,北京,长安大戏院,80-800,曲苑杂坛,戏曲,售票中,80.0,800.0
维也纳原声交响乐团巡演沈阳站2026维也纳之声新年音乐会,https://detail.damai.cn/item.htm?id=913852247321,2025.12.21 周日 19:00,沈阳,辽宁中华剧场,80-2026,音乐会,其他,售票中,80.0,2026.0
说个脱口秀周四开放麦285livehouse,https://detail.damai.cn/item.htm?id=934431465218,2025.06.12-06.26,兰州,兰州285livehouses,36.9,曲苑杂坛,其他,售票中,36.9,36.9
中国国家话剧院出品话剧哥本哈根,https://detail.damai.cn/item.htm?id=914005258026,2025.06.27-06.28,长沙,湖南大剧院,98-480,话剧歌剧,话剧,售票中,98.0,480.0
北京人艺话剧悭吝人,https://detail.damai.cn/item.htm?id=915070705727,2025.08.29-08.30,天津,中华剧院,280-1764,话剧歌剧,话剧,售票中,280.0,1764.0
网红打卡完美犯罪终极审判情杀迷案谁是真凶互动推理悬疑惊悚爆笑解压,https://detail.damai.cn/item.htm?id=909850185139,2025.06.12-06.30,杭州,斗萌喜剧·沉浸式演出剧场A厅(西湖银泰店),99-698,话剧歌剧,话剧,售票中,99.0,698.0
舞剧杜甫,https://detail.damai.cn/item.htm?id=918085988320,2025.06.18 周三 20:00,南宁,南宁剧场,85-680,话剧歌剧,音乐剧,售票中,85.0,680.0
DramaBox沉浸互动剧高等生命真相,https://detail.damai.cn/item.htm?id=916052837372,2025.06.13-06.15,长春,DramaBox集装箱沉浸舱,68-130,话剧歌剧,话剧,售票中,68.0,130.0
大鱼卡农唯美国风世界名曲音乐会,https://detail.damai.cn/item.htm?id=928467389457,2025.07.12 周六 20:00,江门,江门演艺中心水岸音乐厅,98-228,音乐会,其他,售票中,98.0,228.0
成都站岁月如歌相见上海繁花合唱团华语经典专场音乐会,https://detail.damai.cn/item.htm?id=919773179410,2025.06.28 周六 19:30,成都,成都国际剧院,68-580,音乐会,其他,售票中,68.0,580.0
加场5折俄罗斯芭蕾国家剧院芭蕾舞天鹅湖暑期特惠版,https://detail.damai.cn/item.htm?id=904633805544,2025.07.25-07.27,上海,云峰剧院,180-880,舞蹈芭蕾,舞蹈,售票中,180.0,880.0
西班牙弗拉明戈经典舞剧歌剧魅影,https://detail.damai.cn/item.htm?id=904308871641,2025.08.08 周五 20:00,福州,福建大剧院歌剧厅,98-880,话剧歌剧,音乐剧,售票中,98.0,880.0
7月13日杭州青年合唱团合唱音乐会追梦时光机宁波站,https://detail.damai.cn/item.htm?id=929918028948,2025.07.13 周日 15:00,宁波,天然舞台·大剧场,68-680,音乐会,其他,售票中,68.0,680.0
永安大戏院传统京剧诗文会,https://detail.damai.cn/item.htm?id=930571940938,2025.06.20 周五 19:15,青岛,青岛市永安大戏院(原四方剧院),40-200,曲苑杂坛,戏曲,售票中,40.0,200.0
DramaBox沉浸互动剧高等生命抉择,https://detail.damai.cn/item.htm?id=915604738349,2025.06.13-06.15,长春,DramaBox集装箱沉浸舱,78-150,话剧歌剧,话剧,售票中,78.0,150.0
日照保利广场有麦脱口秀脱口秀头部演员专场巡演三金专场荒废度日约会脱单组团开心,https://detail.damai.cn/item.htm?id=919772043860,2025.06.28 周六 19:30,日照,日照有麦喜剧脱口秀天宁保利广场上影国际影城店,38-149,曲苑杂坛,其他,售票中,38.0,149.0
合作红色觉醒年代之新青年,https://detail.damai.cn/item.htm?id=916102166229,2025.06.21 周六,呼和浩特,内蒙古艺术剧院音乐厅,158-536,话剧歌剧,话剧,售票中,158.0,536.0
邢台脱口秀排位赛笑西西脱口秀精品开放麦排位赛邢台西笑颜开,https://detail.damai.cn/item.htm?id=934920940513,2025.06.15-06.29,邢台,邢台西笑颜开-笑西西脱口秀,39-88,曲苑杂坛,其他,售票中,39.0,88.0
节日特惠静安大悦城陈靓上海话脱口秀专场献靓版海派情话丨银河喜剧丨,https://detail.damai.cn/item.htm?id=904058184076,2025.06.29-07.26,上海,银河演艺新空间[首店]-搞笑特工队,168-496,曲苑杂坛,其他,售票中,168.0,496.0
津湾广场新地标天津相遇相声社天津旅游推荐项目之一,https://detail.damai.cn/item.htm?id=921859501906,2025.06.12-06.29,天津,相遇相声社,78-788,曲苑杂坛,其他,售票中,78.0,788.0
亚洲大型全男班现代舞秀无名之辈海口站,https://detail.damai.cn/item.htm?id=898497086024,2025.07.19-07.20,海口,海南省歌舞剧院,180-880,话剧歌剧,音乐剧,售票中,180.0,880.0
无名的人后来越人合唱团流行经典歌曲合唱音乐会南宁站,https://detail.damai.cn/item.htm?id=913748957276,2025.06.22 周日 19:30,南宁,南宁剧场,88-680,音乐会,其他,售票中,88.0,680.0
大湾区金梗赛开花BLOOM脱口秀华侨城OPOWER文化艺术中心,https://detail.damai.cn/item.htm?id=930077910452,2025.06.28 周六 16:00,深圳,O·POWER文化艺术中心,55-100,曲苑杂坛,其他,售票中,55.0,100.0
春光好长春文旅2025春日巡演行动爱大声告白成都知更室内合唱团专场音乐会,https://detail.damai.cn/item.htm?id=910242796717,2025.06.21 周六 15:00,长春,长春国际会议中心主会场,68-580,音乐会,其他,售票中,68.0,580.0
米二正版授权大型25次元音乐剧一人之下,https://detail.damai.cn/item.htm?id=935994719221,2025.08.01-08.02,海口,海口湾演艺中心,100-680,音乐会,其他,售票中,100.0,680.0
国家京剧院建院70周年系列演出庆七一红色题材演出季现代京剧智取威虎山,https://detail.damai.cn/item.htm?id=920012667790,2025.06.30 周一 19:30,北京,北京人民剧场,100-380,曲苑杂坛,戏曲,售票中,100.0,380.0
DEPAPEKO押尾光太郎DEPAPEPE吉他演奏会广州站,https://detail.damai.cn/item.htm?id=922283287153,2025.07.30 周三 20:00,广州,中央车站展演中心,380-980,演唱会,livehouse,售票中,380.0,980.0
泰兴站早鸟5折卡农梁祝传世唯美经典音乐会,https://detail.damai.cn/item.htm?id=930756299021,2025.07.12-07.16,泰州,泰兴吾悦广场4楼星轶影城4号IMAX厅,58-340,音乐会,其他,售票中,58.0,340.0
尚士达小时候有个梦2025巡演西安站,https://detail.damai.cn/item.htm?id=914650023394,2025.08.23 周六 19:30,西安,西演SPACE·光圈CLUB,128-280,演唱会,livehouse,售票中,128.0,280.0
2025舞蹈节我舞我在现代作品展演文小超肢体剧场瞧这个人,https://detail.damai.cn/item.htm?id=924757409871,2025.10.08 周三 19:30,北京,国家大剧院-戏剧场,180-680,话剧歌剧,音乐剧,售票中,180.0,680.0
蛤蜊喜剧王粲主打秀路过银河6月14日青岛首演,https://detail.damai.cn/item.htm?id=931115248531,2025.06.14 周六 19:30,青岛,M23汐空间,68-150,曲苑杂坛,其他,售票中,68.0,150.0
